ID,,cond,cond.F,att1_1,att1_2,att1_3,base_mor,base_prac,base_cons,base_know,base_emo,att2_1,att2_2,att2_3,resp1,resp2,resp3,resp4,resp5,resp6,essAQ,essMoral,essPrac,poli_soc,poli_econ,rate1,rate2,rate3,rate4,rate5,rate6,age,gender,d_gen_4_TEXT,language,d_lang_10_TEXT,duplicatedIP
R_qQPMPZBlW7HVJDP,,-1,Moral Message,-1,-1,-1,3,4,2,3,2,-2,-2,-2,"I understand that marijuana is a ""gateway"" drug to other more dangerous drugs.  This concerns me greatly.",Impairment and driving.  This one really frighetens me.  Canada has the proof.  Traffic fatalities have increased in Canada since marijuana was legalized.,NA,NA,NA,NA,5,4,6,2,2,2,2,NA,NA,NA,NA,51,Female,NA,1,NA,FALSE
R_24tLcAnP4Gs5Qrl,,-1,Moral Message,2,0,2,3,1,1,5,2,2,0,2,The entire premise of the essay is based upon a false pretense of  a rush to legalization. This battle has been going on for 50 years.,Sounds like the religious right,tobacco and alcohol are mentioned and they are killers and to compare marijuana to them is asinine,NA,NA,NA,1,7,3,4,4,1,3,3,NA,NA,NA,49,Male,NA,1,NA,FALSE
R_3D8vVdMTOsOaR1v,,1,Practical Message,2,1,1,2,3,3,3,2,2,1,1,I disagree that it is costing so much.,The government is mad that they can tax all of the marijuana because people grow it so the government isn't make as much as they want it.,I can't picture it hurting the work place that much.,They are mad that they don't have full control over growing it.,We need to stop filling our jails up with pot heads.,It does help people with medical issues.,2,2,6,4,5,1,1,3,1,1,3,37,Female,NA,1,NA,FALSE
R_1GvITNWGLePhqwR,,-1,Moral Message,4,4,4,4,4,3,3,5,4,4,4,Driving under the influence of marijuana should be treated the same as any other type on impaired driving.,Make the legal age 21 to help avoid youth using it.,Marijuana is easier to grow and process than tobacco so big industry won't play nearly as big a roll.,Minorities are no more at risk than anyone else and to say that is racist and disgusting. Minorities are wholly capable people.,Man made alcohol. God/mother nature made marijuana. Which one should be trusted?,NA,1,6,2,4,5,1,1,1,1,1,NA,46,Male,NA,1,NA,FALSE
R_3IRhjiHoacFpvXR,,1,Practical Message,0,0,0,3,4,1,3,1,0,0,0,The person in this article sounds biased.,I think marijuana should be decriminalized.,Is the statistic about Canadian companies real?,"People are going to use marijuana regardless of whether or not it's legal, the government should capitalize on it.",I wonder if raising the age to legally obtain marijuana would help at all.,"I don't smoke weed myself, but it is less harmful than alcohol.",5,3,6,1,2,3,1,3,1,1,3,37,Male,NA,1,NA,FALSE
R_2rJwM3ldb4PT918,,-1,Moral Message,4,4,4,4,4,4,4,2,4,4,4,I believe the statistics were a bit inflated. 25% death rate from weed use in Canada traffic accidents is just a ludicrous and obviously wrong stat.,"The mentions of the dangers in teenagers using marijuana. None of the states that have legalized it have legalized it for minors. It is an inflammatory point made with no basis in fact. The suicided stats, et cetera, are from where minors are using it illegally.",There is no such thing as moral and ethical standards as defined by everyone. Morals and ethics are incredibly unique.,There is no similarities between marijuana use and alcoholism. It has been proven time and time again that marijuana has no addictive qualities.  Where as alcohol addiction is a prevalent problem.,"The entire essay reads like it was written by either 1.) someone who was assigned to write a dissenting opinion essay, and wasn't very good or accurate at it or 2.) a complete moron with no understanding of what they were writing about.",Just for the record. I hate marijuana and do not use it.,1,1,1,3,4,1,1,1,1,1,3,41,Male,NA,1,NA,FALSE
R_V4Es2KLYV7TRiF3,,-1,Moral Message,4,3,4,2,5,1,4,1,4,3,4,"The tone of the essay made it seem like marijuana was comparable to a hard drug. Coming from my own pre-medical/pre-healthcare background and also studying and comparing the effects of various drugs and substances and their effects in the brain, it does not look like the author has truly done their research on it. Though addiction is possible to this substance, marijuana has its own unique properties as well that actually give it multiple useful and practical uses, especially in the medical field. This especially applies to people who depend on much more volatile substances in their medicines and could alternatively be using marijuana instead to assist them with managing their conditions. The way the author also describes that marijuana impairs you is as if to imply that all marijuana affects people in the same way. Lastly, I have never smoked it before nor used it, but from my practical experience in lab and in medicine I have seen the drastic difference with using it in both recreational and medical purposes and the good that can come from it.",NA,NA,NA,NA,NA,7,7,3,2,3,1,NA,NA,NA,NA,NA,25,Female,NA,1,NA,FALSE
R_2saJrvZ90BdwsFN,,1,Practical Message,4,4,4,5,3,5,5,5,4,4,4,The person makes a great point but I slightly disagree,I beleive there are more benefits to cannabis use than negative ones,"People should have own self control, not everyone should miss out or be banned because some can't handle responability.",Responsable use of cannabis can bring about many benefits,NA,NA,6,4,6,3,3,1,1,1,1,NA,NA,32,Female,NA,1,NA,FALSE
R_28NVnp1G2KVcUNl,,1,Practical Message,3,2,2,5,5,1,5,5,3,2,2,Interesting,The article was biased,The article was not as informative as it could have been,Article left out a lot of valuable informtation,Article only included negative aspects of legalizing the drug,NA,1,3,3,4,5,1,1,1,1,1,NA,29,Female,NA,1,NA,FALSE
R_2dv6Z74gwLiSnw7,,-1,Moral Message,-1,-1,-1,4,4,3,4,2,-3,-3,-3,Children suffer from the legalization the most.,"More vehicle accidents than before, perhaps even doubling or more, because of impaired cognitive function.",Economy suffers as marijuana companies become like big tobacco companies.,NA,NA,NA,6,7,5,4,4,2,2,2,NA,NA,NA,35,Female,NA,1,NA,FALSE
R_202rE5FrXKfR8XL,,1,Practical Message,3,3,3,2,4,1,3,3,3,3,3,While the transition to legalize marijuana may be difficult considering the social outlook it will eventually be able to be regulated as well as alcohol and tobacco.,The social cost of legal marijuana is far less than that of tobacco or alcohol which are more dangerous substances.,While there may currently be a black market problem with marijuana sales if people can buy it legally they will be more likely rather than risk illegal sales.,NA,NA,NA,2,1,5,1,1,1,1,1,NA,NA,NA,36,Female,NA,1,NA,FALSE
R_27KG0RAhONitt1a,,-1,Moral Message,4,4,4,3,3,2,2,3,4,4,4,I don't think the arguments I read were strong enough cause.,cigarettes are very harmful yet they're legal to any adult.,I hear more cases of drunk drivers causing accidents.,Marijuana could also be given an age restriction just like tobacco and alcohol,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,27,Female,NA,1,NA,FALSE
R_1i5ol7htBaUJGnX,,1,Practical Message,4,4,4,5,4,1,5,2,4,4,4,The essay does not mention the costs of the DEA or incarceration of people for minor drug offences.,The argument that it will cost too much to set up agencies to collect taxes was odd.,NA,NA,NA,NA,2,2,7,2,4,1,3,NA,NA,NA,NA,45,Female,NA,1,NA,FALSE
R_5701083JEgDu5ON,,1,Practical Message,4,4,4,5,5,1,5,3,4,4,4,The benefits far outweigh the mumbo jombo of what i read.,It is a natural healing plant,all we will save with letting people out of jail,NA,NA,NA,1,2,4,4,4,1,1,1,NA,NA,NA,60,Female,NA,1,NA,FALSE
R_22F7YfkJrnb63AU,,-1,Moral Message,2,2,2,3,3,3,3,3,2,2,2,There are positive and negatives for marijuana legalization. However the positives outweigh the negatives.,NA,NA,NA,NA,NA,4,2,4,2,2,1,NA,NA,NA,NA,NA,36,Male,NA,1,NA,FALSE
R_6RVTPuqPDXJaq6B,,-1,Moral Message,0,0,0,3,3,3,3,3,0,0,0,How does marijuana legalization be bad for minorities?,What sources does the author get information from. I do not see the author reference anything.,I can see how legalization could be harmful when your driving while smoking.,I agree that companies may take advantage of it and do what ever it takes to make more money at the expense of others.,NA,NA,3,4,4,3,3,3,3,3,3,NA,NA,29,Male,NA,1,NA,FALSE
R_3IbkmbxlIb4Zffa,,-1,Moral Message,4,4,4,5,5,1,5,3,4,4,4,This article sure repeats a lot of old disproven theories,This article must be at least a decade old,Only thing missing from this article is any facts,The number of people who buy into this propaganda is falling at a very rapid rate,Legalization has been proven to lower accessibility and usage by young people,Please use your efforts against alcohol,1,7,1,1,2,1,3,3,3,1,4,56,Male,NA,1,NA,FALSE
R_UN4BLGkIH813mhP,,1,Practical Message,4,4,4,4,5,1,4,5,4,4,4,The author seems bias toward big business loosing money,The essay only seems concerned with the logistics of legalization.,the essay does not consider the medical benefits,NA,NA,NA,1,1,7,4,4,1,1,1,NA,NA,NA,53,Male,NA,1,NA,FALSE
R_XAiCT8M5gRJKHeh,,1,Practical Message,4,4,4,2,5,3,4,1,4,4,4,sad that so many people are using the drug,it is still not as bad as alcohol,no one needs to have a record for smoking pot,I have never known a man to go home and beat his wife because he smoked a joint,pot being illegal has created the same problems that the prohibition did,NA,5,1,7,3,4,2,3,1,1,1,NA,52,Female,NA,1,NA,FALSE
R_1HrsRqO7CEmv4J3,,1,Practical Message,4,4,4,5,3,1,3,1,4,4,4,You would have to be brain-dead to think that legalization would cost the government more than defending and incarcerating non-violent marijuana users. Colorado and other legal states have clearly and definitively demonstrated massive profits via taxation and better police resources.,"This essay supports organized crime and wants to see the cartels continue their monopoly over the marijuana trade. This is disgusting, highly unethical and moronic.",Comparing marijuana to alcohol is ignorant because marijuana has been proven to be a medicine and also proven not to make people belligerent or overly intoxicated. Marijuana is not a harm to society or culture and this has been demonstrated since the '60s.,"The essay argues that the issue is not about morality. Interesting considering the article is arguing for something HIGHLY unethical, immoral, wrong, draconian and even evil. As a free citizen, I have the right to purchase a medicinal product and use it in my home as long as I'm not harming anyone. If I'm denied that right, I don't live in a free country at all.","It is the responsibility of people to follow the rules at their workplace. Legalizing marijuana will not impact businesses or injuries on the job, and if it does then those were negligent people and it's best to get them fired because they were bound to cause trouble no matter what they were smoking or not.",NA,1,1,7,2,3,1,1,1,1,1,NA,23,Male,NA,1,NA,FALSE
R_DC2ejQ7XV0QWWlP,,-1,Moral Message,1,2,1,4,3,2,4,4,-1,-3,-1,fake news,against,teens,lies,lobbyist,NA,5,6,5,4,4,2,2,2,2,1,NA,40,Male,NA,1,NA,FALSE
R_2uxjbI11zNhVtrQ,,-1,Moral Message,3,3,3,2,4,4,3,3,2,2,2,This person is giving some sensationalist perspectives I don't believe are based on facts.,Alcohol is more dangerous but is legal,I think marijuana has more benefits than downsides,Legalizing it will actually decrease crime since there are so many marijuana related crimes today,NA,NA,2,5,5,1,2,2,4,1,1,NA,NA,26,Male,NA,1,NA,FALSE
R_1PTQdTci3CErYRY,,1,Practical Message,4,4,4,4,5,2,5,3,4,4,4,"The writer comes across as trying to be ""logical"" but some of their thinking feels faulty.","There was no mention at all of the impact on minorities as far as legalization, since they're the ones that see the harshest ""regulation"".","Not to mention the number of people put in jail for small amounts, based on the color of their skin.","I don't believe for a moment some of their ""facts"", like loss of productivity in Canadian companies due to legalization.","Marijuana is less addictive and less destructive than alcohol, so if people are fine with alcohol being legal they should be fine with marijuana.","Not to mention the medical helpfulness, for people with cancer, anxiety, and quite a few other issues.",1,2,6,1,1,4,1,1,3,1,1,35,Female,NA,1,NA,FALSE
R_x6gSMkcTq7ek049,,1,Practical Message,4,4,4,5,4,4,4,3,4,4,4,The article claims that that it is not practical economically to legalize marijuana but does't talk about all of the money currently spent on enforcing marijuana laws that will go away.,The article claims that country's like Canada have negative affect on workplace.  Not sure how they could say this when Canada just legalized so too soon to have a relevant study.,Article doesn't mention all of the dangerous situations people put themselves in to obtain marijuana illegally all of the good it can be for some people.,NA,NA,NA,1,2,1,2,2,1,1,1,NA,NA,NA,46,Male,NA,1,NA,FALSE
R_3CZqhbLypDaPEp8,,-1,Moral Message,-1,-2,-1,4,5,1,3,2,-2,-3,-3,"I've been concerned about impaired driving, but I didn't realize just how much of a problem it was in communities that have gone forward with legalization. The numbers cited in the article, if accurate, are very concerning.",I didn't realize the suicide rate was higher for pot smokers. That's a big negative in my eyes.,"The writer of the article was urging caution in the rollout of new marijuana laws. That's kind of where I stood before reading the article, but there was some data that I hadn't considered that was brought up in the article that solidified my position.",NA,NA,NA,6,7,7,4,5,2,2,2,NA,NA,NA,39,Female,NA,1,NA,FALSE
R_3gU9BGlGisIYdjt,,1,Practical Message,1,0,1,3,4,2,1,3,1,0,0,The point that taxation of alcohol and cigarettes does not cover the cost of social ills created is interesting.,organized crime got its start with prohibition.,It does get more difficult to keep it out of states where it is not legal.,NA,NA,NA,5,1,6,4,4,2,3,2,NA,NA,NA,46,Male,NA,1,NA,FALSE
R_2r7AvsYZv0KEJ3j,,1,Practical Message,2,3,3,4,5,3,4,2,3,3,4,I've lived in a state where the drug was legalized for recreational use. The arguments presented against legalization in the previous text simply do not bear out through the evidence of what we've seen in Colorado,"The article is completely ignoring the savings in cost associated with decriminalizing the drug, especially as they relate to prison reform","Marijuana legalization is heavily regulated in CO, and could be regulated similarly elsewhere. It's a boon for the state economy and also helps law enforcement go after real criminals.",NA,NA,NA,2,5,3,1,2,1,1,1,NA,NA,NA,33,Male,NA,1,NA,FALSE
R_3CDHBo40OIi6zDU,,-1,Moral Message,4,4,4,3,4,1,5,2,4,4,4,Even though the article is against legalization on reasons that they would target users i do not that that is a reason of concern.  People that already consume it will not have to worry about criminal charges being brought upon them.,The article is against legalization because of impaired driving but i do not think marijuana impairs as much as alcohol yet people can still drive on alcohol under a limit.,NA,NA,NA,NA,3,5,5,2,4,1,1,NA,NA,NA,NA,27,Male,NA,1,NA,FALSE
R_3emE2e39kuW5E5g,,-1,Moral Message,2,0,0,3,4,3,4,2,2,0,0,"I was wondering how exactly are minorities affected more so than other groups, is it truly a racial aspect or rather something related to socioeconomic factors, such as poverty or wealth.","I definitely think police and authorities should crack down on people driving under the influence of marijuana, as it impairs their judgement while driving and puts others at risk of harm.","I think some children would likely have access to marijuana legal or not, and just like alcohol would be exposed to it in some way or another.","I think legalizing marijuana is practically sound, given that many are incarcerated for simple possession, and that has bad effects on certain communities","As to the marijuana industry becoming the next Big Tobacco, I feel that it may be a possibility but at the very least marijuana is nowhere near as hazardous as drinking alcohol or smoking tobacco so it would be more problematic in profits and sustainable/ethical practices in growing the marijuana.","I think ethics are important to consider, but many people should be free to utilize marijuana recreationally in the same aspect as many drink alcohol or smoke cigarettes. The fact that they are buying it legally and taxed for it is better for the economy and a better situation than the illegal drug trade.",3,7,1,2,2,3,3,1,1,1,1,23,Male,NA,1,NA,FALSE
